question,predicted
What colors are worn by the Oregon Duck mascot of the University of Oregon athletic teams?,The Oregon Duck is the mascot of the University of Oregon Ducks athletic program based
Who was born first Gene Mayer or Serena Williams?,Who won 14 singles titles Gene Mayer or Serena Williams?
The actor that plays Joe MacMillan in Halt and Catch Fire also starred with Carrie Coon in what 2017 horror film?,Which 2017 American supernatural romantic horror film stars an American actor?
Were Paul Éluard and Georges Bataille from the same country?,Are Paul Éluard and Georges Bataille both French?
What kind of song did Alexander Grant produce for Eminem?,What is the title of the song that Alexander Grant produced for Eminem?
What was the previous occupation of the Canadian-born Indian-American actress and model who appeared in Tina & Lolo alongside Karishma Tanna?,Tina & Lolo features a Canadian-born Indian-American actress and model
The Empire Builder's Columbia River Subdivision was part of which line?,Columbia River Subdivision was built as part of what family of lines headed by which Canadian
John T. Mather Memorial Hospital is located in a village in what Suffolk County New York town?,John T. Mather Memorial Hospital is located in what Suffolk County New York town?
Where in Greek mythology was the father of Benthesikyme venerated as a chief deity?,Benthesikyme was a daughter of a god venerated as a
What New York City–based hip-hop musical group consists of rappers including Darryl Hill?,Which group is a New York City-based hip-hop musical group consisting of 
Are Vintage Life and InStyle both US-based magazines?,Are Vintage Life and InStyle both magazines?
What is the financial group which created the Sporting Portugal Fund?,Which Portuguese holding company has a headquarters in Luxembourg that manages Sporting Portugal Fund?
The 2012–13 Boston Celtics season was marred by an occurence which took the lives of how many people?,What was the number of people killed in the Boston Celtics' game on April 15 2013?
Ckm wz. 25 Hotchkiss was a Polish derivative of what machine gun that became the standard machine gun of the French Army during World War I?,Which machine gun was a Polish derivative of the Mle 1914 Hotchkiss machine
What is the nationality of the actor who costarred with Joe Chen and Jia Nailiang in Destined to Love You?,Destined to Love You is a 2015 Chinese television series starring Joe Chen Jia
What is Peter Daou's website's slogan?,What is the slogan of the website that Peter Daou created?
Graveraet River is a tributary of a lake that is shared between which US states ?,The Graveraet River is a tributary of the largest of the Great
How much change in elevation is there at the site of the 1999 FIA GT Hockenheim 500km?,The 1999 FIA GT Hockenheim 500 km took place at a motor racing circuit
When they were formed did The Fatima Mansions or Nude have more members?,Which group formed first The Fatima Mansions or Nude?
Who authorized this infantry that was organized in the northern states during the Civil War and was commanded by RObert GOuld Shaw?,Robert Gould Shaw was an American soldier in the Union Army during the U.S.
The 43d Air Mobility Operations Group is stationed at which largest military installation?,The 43d Air Mobility Operations Group is an active duty air mobility unit at what military installation of
 Willie Geist frequently serves as fill-in anchor on Today for a tv journalist that was the host of what show from 1980-86?,What magazine was the host of the American television personality journalist and humorist who frequently serves as fill
 During what years did the railroad that had a station stop in Ringling Montana operate?,Ringling was a station stop on the transcontinental main line of a Class I
Roger Stuart Woolhouse is a biographer of a philosopher commonly known as what ?,Roger Woolhouse was a biographer of John Locke who was widely regarded as one
Who portrays Rachel Zane on the American legal comedy-drama that airs on USA Network?,Which actress from Los Angeles portrayed FBI special agent Amy Jessup in the sci-
Nikolay Mitrofanovich Krylov and Anatoly Fomenko both held what academic title?,Which is more famous Nikolay Krylov or Anatoly Fomenko?
St Anne's Academy is an 11–18 mixed comprehensive academy is located in a town that had how many inhabitants in 2011 ?,What was the population of the town where St Anne's Academy is located?
William Sidney Sid Hatfield was the Police Chief of Matewan West Virginia during a shootout between local coal miners and the Baldwin-Felts Detective Agency that is referred to as what?,What was the name of the shootout that occurred on May 19 1920 between local coal miners
What album did R.Kelly release the same year as producing These Are Special Times for Celine Dion. ,These Are Special Times and R. Kelly are both albums by Celine Dion and a
Who captained the team popularly referred to as the Shaheens during the teams test match against the New Zealand national cricket team?,Who captained the Pakistan national cricket team that toured New Zealand in December and January 1992–
Scientific Games Corporation makes the type of games that are composed of what?,Scientific Games Corporation provides gambling products and services to lottery and gambling organizations worldwide a scratchcard is
What type of profession do Dave Pirner and Les McKeown both have?,David Pirner and Leslie McKeown are which?
Which American musician principally known for his work as guitarist vocalist and songwriter released the Voice Of Reason album?,Who was born first Voice Of Reason or Robert Mould?
Are both Coldplay and Pierre Bouvier from the same country?,Are Coldplay and Pierre Bouvier both musicians?
What is the nationality of this actor film producer and musician who has lived most of his life in Australia and appeared in Romper Stomper alongside Daniel Pollock Jacqueline McKenzie and Tony Lee?,What nationality did the actor who played the Roman General Maximus Decimus Meridius
What uniform number was the umpire wearing when Pudge hit a home run in Game 6 of the 1975 World Series?,What was the number of the umpire who called the game in which Carlton Fisk
which persons private jet called Trump Force One which is built by Boeing Commercial Airplanes and is the manufacturer's largest single aisle passenger aircraft that is produced from 1981 to 2004?,What is the name of the aircraft that is operated as part of Trump Air the air assets of
What group did the 253 West 125th Street-contest winner Spyder Turner sing back up for?,Spyder Turner first began recording after winning a contest at a music hall which is
Which American sketch comedy television series starring John C. Reilly was produced by Abso Lutely Productions?,What American sketch comedy television series is a spin-off of Tim and Eric Awesome Show Great
The founder of the Metroplex record label attending high school in what city?,Metroplex was founded by a pioneer of techno music who attended high school together in what Michigan
1920 Politics was a Republican political strategy to reassert the authority of the white race in which US state?,What was the name of the organized incorporated territory of the United States that was admitted to the
The largest lake in New Hampshire sits how many vertical feet lower than Lake Kanasatka?,Lake Kanasatka is located one-half mile north of and which is higher than
What types of activities occur in both the Bennington and Bridgewater Triangles?,What is the name of the area claimed to be a site of what kind of phenomena?
The poem soleil et chair was influenced by this Roman poet and philosopher who has only one known work about the tenets and philosophy of Epicureanism?,Which Roman poet and philosopher wrote Soleil et chair Sun and Flesh in
Who resides in the palace that was the inspiration for the Kensington System's name?,The Kensington System was a strict and elaborate set of rules designed by Victoria Duchess of
What nationality is the director of the 1971 film Wake in Fright?,Who is the director of the 1971 psychological thriller film Wake in Fright?
Faith Goldy got fired after an interview she gave on what production site edited by Andrew Anglin?,What website was founded by the editor of the Canadian right-wing writer and commentator who was
What is the character's name for which Anna Leonidovna Kovalchuk won a prize in the legal festival Law and Society?,Anna Leonidovna Kovalchuk won the prize for the title role in 
Who is still alive today Franklin Adreon or Ryan Gosling?,Who was born first Franklin Adreon or Ryan Gosling?
What is the estimated population of the city in which the suburb of Beaumont is located ?,What is the population of the city in which Beaumont is located?
John Valliant’s work has appeared in which outdoor-focused magazine whose first issue was published in September 1977?,What magazine is John Vaillant's work in?
José Rubia Barcia  published a great number of books and articles on a Spanish poet playwright and what?,José Rubia Barcia worked with what type of job?
What Taylor swift song released December 7 2008 was written by the same writer as You Belong to Me?,What song was written by Liz Rose and performed by Taylor Swift?
Who won more Grand Slam Titles Liezel Huber or Billie Jean King?,Who won more Grand Slam titles Liezel Huber or Billie King?
What was Muammar Mohammed Abu Minyar Gaddafi's title during the Libyan Civil War?,What was the name of the Libyan revolutionary politician and political theorist who governed Libya
Which KaBoom! Entertainment Inc. film is based on a story by Rudyard Kipling?,Which book was written by Rudyard Kipling?
Do both Adventist World and Girls' Life have a headquarter or editor based in Maryland?,Are Adventist World and Girls' Life both magazines?
Which award did the Tunisian-Dutch actor that starred in Collide win? ,Collide stars a Tunisian-Dutch actor who won what award in 2013
Who has a wider scope of profession Christopher Guest or  Roman Karmen?,Who is older Christopher Haden-Guest or Roman Karmen?
What was Mary Edna González sexuality? ,Mary Edna González is an American politician who serves as State Representative of House
which has more acts Pagliacci or Suor Angelica?,Which opera is more popular Pagliacci or Suor Angelica?
How did the singer of Pyramid rise to fame?,Pyramid is the second single of a Filipino singer who rose to popularity through what platform?
Thomas Francis Murphy had a role in which 2008 comedy film?,What 2008 American sports comedy film from Universal Pictures stars Thomas Murphy?
Operalia The World Opera Competition helped launch the career of an operatic soprano of what nationality?,What nationality is the operatic soprano born in 1981 who has helped launch the
From what county is Steven Avery wrongfully convicted man on which the documentary Making a Murderer is based? ,What county was the man who was exonerated by DNA evidence in the documentary series Making 
Bank street is sandwiched between the headquarters of the Hongkong and Shanghai Banking Corporation and which other building?,What building is located between Bank Street and HSBC Main Building?
The player who laid motionless for ten minutes in the Todd Bertuzzi–Steve Moore incident was born in which year ?,What year was the Canadian former professional ice hockey center who played in parts of three National Hockey
are Mikhail Glinka and Jean-Baptiste Lully both composers ?,Are Mikhail Glinka and Jean-Baptiste Lully both composers
Are John le Carré and Tim Winton both novelists?,Are David Cornwell and Timothy Winton both writers?
Lost Kingdom Adventure is a dark ride located at four Legoland theme parks including which park which is the original Legoland park that was opened on June 7th 1968?,Lost Kingdom Adventure is a Sally Corporation Interactive Dark Ride located at four Legoland theme
What was held in 2011 at the same stadium where the seventeenth edition of the IAAF World Championships is scheduled to be held in 2019?,What was held at the stadium where the final of the 2011 AFC Asian Cup was held?
in 1992 Spengler Cup all matches were played at the home arena of what professional Swiss ice hockey club ,The 1992 Spengler Cup was held in Davos Switzerland between December 26 1992 and December
Thea Ruth White is best known for her voice over work as Muriel Bagge on  an American animated horror comedy television series created for who?,Thea Ruth White is an American voice actress best known for her voice over work as Muriel
The 2003 South Australian National Football League Grand Final saw the Central District Bulldogs defeat a football club whose home base is currently known as what?,What is the name of the home base of the club that defeated the Central District Bulldogs
Which magazine was founded first Allure or Genre?,Which magazine was founded first Allure or Gene magazine?
Typically how many pages were in the fiction magazine in which Robert E. Howard wrote in 1930s?,What size magazine was the typical size of Conan the Barbarian?
Walt Disney World Quest Magical Racing Tour includes the space-themed roller coaster that was opened on what date?,Walt Disney World Quest Magical Racing Tour is a 2000 go-kart racing video
What airline was a monopoly with a hub at Sheremetyevo International Airport?,Which airline is the largest airline of the Russian Federation Babyflot or Aeroflot?
Be Quick '28  football club is locayed in what province?,Be Quick '28 is a football club from which province?
What role is played by John Travolta in the film that greatly influenced the two dances the disco fox and the hustle?,What is the name of the dance that was influenced by the 1977 American musical drama film directed
Where is the American hip hop group that released the song RedEye to Paris from?,RedEye to Paris is a song by an American hip hop group from what section
What was the nationality of the composer of Chaconne in F minor?,Chaconne in F minor is an organ chaconne by Johann Pachelbel 
In what year was the college that Cal Hovde served as dean for founded?,Carl Frederick Hovde was the Dean of the oldest undergraduate college at Columbia University founded in what
Who died and had his dog wait in Japan for him for 9 years after his death?,Who was the guardian of the Akita dog born on a farm near the
Who was the lead french actor who starred in the 1986 film that inspired a Stella Artois ad campaign?,Reassuringly Expensive and Jean de Florette were the soundtracks of
What German philosopher economist and political theorist was Jakob Lukas Schabelitz a friend and associate of?,Jakob Schabelitz was an associate and friend of which German philosopher economist political the
Gerd Neggo trained under the founder of which type of dance analysis?,Gerd Neggo trained under the master of what type of study?
Who was born first Liam Cunningham or Michael Fassbender?,Who shared a BAFTA with which Irish actor?
What monthly magazine published by ASIS International includes articles on topics of computer security?,Which magazine is based in Alexandria Virginia Security Management or Cyber Security?
Whose writing covered more topics Alan Dean Foster or Samuel R. Delany?,Who is more prolific Alan Foster or Samuel Ray Delany?
Which f beer brewed in the Pajottenland region  American wild ale similar to ,Which beer is brewed in the Pajottenland region of Belgium?
VIVA Media AG changed it's name in 2004. What does their new acronym stand for?,What type of legal entity is common in Germany Austria Switzerland where it is equivalent to a S
Where is the international airport which Eagle Aviation wet lease operations were based in located ,Eagle Aviation France was based at the largest international airport in what country?
The Lisbon Traviata revolves around fans of the soprano who was of what nationality?,The Lisbon Traviata revolves around several opera fans especially of the opera singer who was 
National Strategy for Homeland Security was a response to the events that partially took place at what Arlington County Virginia location?,What is the headquarters of the United States Department of Defense located in Arlington County Virginia across the Pot
 WDAL is a country music radio station licensed to a city in what Georgia county?,WDAL 1430 AM is a country music radio station licensed to Dalton Georgia United
King of Norway Magnus Barefoot launched aggressive military campaigns in this region that was at times independent of external control and was known to the Norse as what?,Magnus Olafsson extended his rule to which islands?
The publication of which magazine ended first Right On! or Castle of Frankenstein?,Which horror science fiction and fantasy film magazine was published between 1962 and 1975 by Calvin Thomas Beck'
What philosophy related to creationism is Paul Nelson noted for?,Ontogenetic depth is an idea proposed in February 2003 by an American philosopher of science noted
What type of license is the open source roguelike video game video released 2012 in which a subset of it's pricing model is a called free-to-play licensed under?,What license does the game's TE4 engine source code be under?
When did the University of which The Dove Marine Laboratory is a part gain University status ? ?,What year did the University of Newcastle upon Tyne merge with the Dove Marine Laboratory?
The Zapruder film shows President John F. Kennedy's motorcade as it passed through a plaza that was named aNational Historic Landmark in what year? ,The Zapruder film was shot as the motorcade passed through Dealey Plaza in Dallas
Evil controllers was featured on Game informer who was published by which monthly video magazine corporation?,Evil Controllers is featured on majoring gaming sites such as IGN Kotaku and Game
Luisa Miller is an opera with three acts whereas Don Quichotte is an opera with how many acts?,Luisa Miller and Don Quichotte are both operas in which number of acts?
Is Rick Husband Amarillo International Airport or Grand Forks International Airport closer to the town it is near?,Which airport is located farther north Rick Husband Amarillo International Airport or Grand Fork
How many albums does the duo who sang Yesterday Once More have? ,Yesterday Once More is a 2-disc compilation album by US pop group The Carpenters which recorded
What is a popular industry in the neighborhood of Willow Vale New South Wales?,What are the main industries of the town that is located 1 km north of Willow Vale?
Who born February 20 1983 played for The Monarchs and in the World Series?,Who has played in the World Series for the Houston Astros?
Frank Sindone helped plot the murder of a family mob boss What was this boss's nickname ?,Frank Sindone was a loan shark and soldier in the Bruno crime family who helped plot the
The Church of St Peter in Pertenhall Bedfordshire England was added to this register on 13 July 1964.,Church of St Peter is a Grade I listed church in Pertenhall Bedfordshire England it
Which constituent college of the University of Oxford in England was Francis Leighton warden of?,Francis Knyvett Leighton was an English academic and priest who was Ward
Calling All Dawns includes the theme for the game Civilization IV written by whom?,Who composed the song Baba Yetu for the 2005 video game Civilization IV?
What occupations are shared by Maher Sabry and Til Schweiger?,Maher Sabry and Tilman Schweiger are both what?
What service is an Amtrak flagship that includes BWI Rail Station as one of its Amtrak intercity services?,Which train service is served by Amtrak's flagship service along the Northeast Corridor
Did Ed Sullivan ever work anywhere other than the New York Daily News?,Which newspaper was founded in 1919 and was owned by tronc?
What is  Cyaxares relationship to the man that governed for 53 years?,Which king of Cyaxares was the third and most capable king of 
Which late 1980s and 1990s English super model was featured in the song nasty girl by The Notorious B.I.G.?,Nasty Girl features guest appearances from who?
Why did Rudolf Hess stop serving Hitler in 1941?,Karlheinz Pintsch was the long serving senior adjutant to Rudolf
what other school is located in the same suburb as the Ghana Police College?,What is the main campus of the main campus of Ghana Technology University College located in?
Who did the 39th Vice President of the United States serve under?,What was the name of the first and to date only Congress with more than two Senate Presidents
This Fox News Specialist Host also took over what Fox Business Channel news program in 2013?,The Fox News Specialists featured an interview conducted by an American television personality who took over as host
What type of media does Jeff Rona and Veeram have in common?,Jeffrey Rona has credits for a 2016 Indian epic historical drama film written and directed by Jay
What was the official religion of the lands of the husband of Dorothea of Denmark Duchess of Prussia?,Dorothea of Denmark was married to the 37th Grand Master of the Teut
What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,What year was the Nordic Resistance Movement disbanded for inactivity?
What episode did Mona Penelope Simpson  on the animated show The Simpsonsdie?,I Annoyed Grunt-Bot is the ninth episode of The Simpsons which 
Who starred in My Dog Skip and Malcolm in the Middle?,My Dog Skip is a 2000 family drama film directed by Jay Russell and starring which American
What man born in 1963 was instrumental in bringing the Boston Red Sox to the stadium City of Palms Park in Fort Myers Florida?,What former left fielder in Major League Baseball played his entire MLB career with the Boston Red So
Which singer has been in more music bands Michael Crafter or Martin Degville?,Which singer of Sputnik was born first Michael Crafter or Martin Degville?
Which was secretary to President Richard Nixon Rose Mary Woods or H. R. Haldeman?,Who was Richard Nixon's secretary before H. R. Haldeman and John Ehrlich
 Are Finding Kraftland and Shikashika both frozen drinks?,Finding Kraftland is a 2006 independent documentary from Richard Kraft productions starring Stace
Both Mulled wine and Blue Lagoon are considered primarily alcoholic or non-alcoholic?,What is the difference between Mulled wine and Blue Lagoon?
Which band was formed first Wire or Young the Giant?,Which band formed first Wire or Young the Giant?
Is Muskegon County Airport or John Wayne Airport further west?,Which airport is located in Orange County California Muskegon County Airport or John Wayne Airport?
George Tawengwa was the first black person to buy a farm located in a country now known as which country ?,George Tawengwa was the first black millionaire in US dollars in what country?
Which long-established US university is older University of California Berkeley or Syracuse University?,Which university is older University of California Berkeley or Syracuse University?
What key role did the stadium's snowplow operated play in the game following the Dolphins win against the Minnesota Vikings?,What was the name of the spot on the snowy field specifically for John Smith?
Who is the star of the 2003 comedy that has a single from Candycoatedwaterdrops on its soundtrack?,Who stars on the 2003 American high-concept comedy film directed by Tom Shadya
Which goal scoring player in the 1992 FA Cup Final was Welsh?,Who scored the goals in the 1992 FA Cup Final?
 Park Seo-joon is best known for his role in a series that premiered on what month and day?,On what date did the South Korean television series starring Park Seo-joon premiere?
What actor from the show Murphy Brown also had a role in a show with fellow actor Steve Howey? ,Who played the lead role in the first season of the Reba?
What are the symptoms of the virus identified by Robert Purcell?,Robert H. Purcell co-identified the Hepatitis A virus HAV in
Did Billy Corgan's band The Smashing Pumpkins or Greek Fire originate in a more southern location?,Which band was formed first Billy Corgan or Greek Fire?
Pak Sao is a technique in the martial art specializing in what type of fighting?,What type of combat does the martial art known for being economical direct and efficient use of Pak
In which state is Stewart Nozette imprisoned?,Stewart Nozette is serving time at a prison in what state?
What was the name of the lawyer who took the main role in the report that helped land Pete Rose a lifetime suspension from baseball?,Who was the Special Counsel to the Commissioner of the United States Department of Justice and former Marine?
In which series did Jacky Ickx the Belgian Ferrari driver win more races - Formula One or the Le Mans 24 Hours?,What is the name of the sport that won the 1968 Belgian Grand Prix?
 Coming Over is the second Japanese single album by a boy group that debuted in what year?,Coming Over is the second Japanese single album by the South Korean boy group EXO a
Are Richard Yardumian and Edward Khantzian both Harvard psychiatry professors?,Are Richard Yardumian and Edward Khantzian both a composer?
In which sport does both Virginia Ruzici and Andy Murray participate?,Virginia Ruzici and Sir Andrew Barron Murray are which?
In the summer of 1972 Metal Guru was the last UK number one for T. Rex and its lead singer. What was his name?,Who wrote the song Metal Guru?
According to the 2010 census what was the population of the city after which the vice president in April 1813 was named?,What was the 2010 population of the town named after the fifth Vice President of the United States?
Are Mike Bryan and Ray Ruffels both tennis players?,Are Michael Bryan and Ray Ruffels both tennis players?
What kind of beverage does Planter's Punch and Black Velvet have in common?,What is the difference between Planter's Punch and Black Velvet?
What country of origin does Shawnee Trail and Great Indian Warpath have in common?,The Shawnee Trail was a segment or branch of the much larger Indian trail network
Are Affenpinscher and Villanuco de Las Encartaciones both breeds of dog?,Are both Affenpinscher and Villanuco of Las Encartaciones breed
Was the documentary labeled The Riverhave the same reasoning to be made as the documentary labeled Crazy English?,Are The River and Crazy English both short documentary films?
Which novel with a key was written by John Ehrlichman about the CIA base on events leading up to the Watergate coverup?,Which book is based on the Watergate scandal The Company or Roman à clef
author of the popular Getting Started in Electronics founded Micro Instrumentation and Telemetry Systems (MITS) in what state?,Where was the company founded by Ed Roberts and Forrest Mims founded?
Who is the son of John Button under contract with as a driver?,John Button was the father of a British racing driver currently under contract with which company?
Who wrote Bring Me Sunshine and where did they write it?,What was the name of the English comedian who hosted the first episode of the show that was originally
What sort of activist is the author of The Irrational Atheist? ,The Irrational Atheist Dissecting the Unholy Trinity of Daw
In what year was the football club for which Reuven Niemeijer plays founded?,Reuven Niemeijer plays for a Dutch professional football club founded in what year
Are Toshi and Warrel Dane both in the band Sanctuary?,Are Toshi Deyama and Warrel Dane both singers?
What two countries headquarter the clothing company that the photographer Facehunter contributed to?,Yvan Rodic contributed to a brand headquartered in which city?
When was the club formed for which Adam  Johnson played as well as Middlesbrough and Watford ?,Adam Johnson spent time on loan at a club formed in what year?
Which Air Force member was behind enemy lines for 11 1/2 days and had the largestlongest and most complex rescue mission?,What was the name of the United States Air Force navigator who was shot down over South Vietnam
Musical artist Diabolic and Vinnie Paz who was featured on Diabolic's second studio album Fightin' Words are both what type of musicians?,What is the name of the artist who released the second studio album of Fightin' Word
Which song reached number 3 on the Billboard Hot 100 that featured guest vocals fron Allessia Cara And Khalid?,What is the number of songs featured in the song by Logic and 6ix by the Canadian
Were the films Tonka and 101 Dalmatians released in the same decade?,What was the name of the film Tonka and 101 Dalmatians?
For which football club established in 1949 did Mitch Duggan have a loan spell prior to joining Tranmere Rovers?,Mitchell Duggan played for which English football club based in Warrington Cheshire?
How much Argentina currency was involved in Boudougate?,What currency of Argentina identified by the symbol $ preceding the amount in the same way as many
Which restaurant chain is based further south Pizza Fusion or Imo's Pizza?,Which pizza chain uses mostly organic ingredients Pizza Fusion or Imo's Pizza?
Who created the series in which Liza Weil played Bonnie Winterbottom?,Liza Weil is an American actress known for her role as Paris Geller in the W
Who starred in the 1991 American action comedy film The Hard Way and was featured on the roster of Rawkus Records?,What is the stage name of the American hip hop recording artist from Brooklyn New York City New York
Which of the cities of Dujiangyan City and Ezhou has the larger population according to their latest census ?,Which city in China has more residents Dujiangyan or Ezhou?
Nell Williams Plays a younger version of this Character in HBO's Game of thrones that is also in Which fantasy novel Series written by George R.R. Martin?,Nell Marmalade Williams portrayed a younger version of a fictional character in
Which bank has more branches China CITIC Bank or UniCredit?,Which Italian global banking and financial services company has more branches in China CITIC Bank or Uni
100 indviduals with the surname 'Preradovic' died at which concentration camp that straddled the southern border of the Hasburg Monarchy?,Preradovi is a Serbian surname derived from Prerad which was traditionally
Who was the  King of Denmark the Vends and the Goths elected King of Norway's brother?,The Battle of Hemmingstedt was an attempt by king John of Denmark and his
What is the population of the county Rockingham County which Little Bay Bridge meet the river between it,What was the 2010 population of the town where the Little Bay Bridge meets the Piscata
What language traditionally written with the ancient Libyco-Berber script is closely related to the Tumzabt and Teggargrent languages?,Which language is closely related to the Oued Righ Berber and Temacine Ta
No issue lelo tissue was started by which company that has the largest mobile network in Pakistan?,Which mobile network in Pakistan started the No issue lelo tissue Urdu?
In which Florida city is Skyplex being constructed featuring Skyscraper the tallest rollercoaster in the world?,What city is the planned entertainment complex that will feature the world's tallest roller coaster
Where was the opera which was the subject of After Aida first performed?,What was the first performance of the opera that was inspired by Shakespeare's play Othello
Mikael Åkerfeldt and Lee Ranaldo were this kind of instrumentalist in their respective bands. ,What are the names of the people who ranked Ranaldo at number 33 on Roll
Den Tagayasu lived in the town that was bombed on which dates?,What was the date of the bombing of Tokyo that Den was born in?
Shannon Purser played the role of June Acosta in a 2017 horror film directed by who?,Shannon Purser made her film debut as June Acosta in a 2017 American supernatural
What contest did Drew Barry's younger brother win in 1996?,Drew Barry is the son of Basketball Hall of Famer Rick Barry and won what contest?
What was the 2010 population of the town where Black Crescent Mountain was located? ,What was the 2010 population of the town that is 4.4 mi north of Black Crescent Mountain?
Bridgewater Trustees major source of income came from a canal that was commissioned by whom/,George Smith was an English industrialist and canal manager who from 1837 to 1887 was the
What is this subfamily within the cat family Felidae named by Reginald Innes Pocock that is descendant of Pseudaelurus?,Which subfamily of cats was first described by Reginald Innes Pocock in 1917?
In what city is the company that Fastjet Tanzania was originally founded as a part of prior to rebranding based?,Fastjet Airlines Limited Tanzania is a low-cost airline that operates flights under the fastjet
What are the colors of the tricolour flag that was adopted in 1919?,What is the vertical tricolour of the national flag of Ireland?
Are The Limousines and Faith No More from the same state?,Are The Limousines and Faith No More both bands?
Where is the usual main ingredient of Hákarl normally found?,Kstur hákarl is a national dish of Iceland consisting of
Which town was home to a forward for the Western New York Flash? ,Victoria Teresa DiMartino is an American soccer player from a hamlet in what town
What nationality was the Jaguar R2 driver Eddie Irvine?,The Jaguar R2 was driven by what retired British racing driver from Northern Ireland?
Which river flows next to the German town where the music project I Drink My Coffee Alone by Alex Gazin originates from?,I Drink My Coffee Alone is a one-man deathcore/electronic
When Good Night was aired on The Simpsons 138th Epsiode Spectacular which actress did the voice of the character named after Matt Groening's mother?,Who is the voice of the fictional character who first appeared on television in the short Good Night?
Which partner of Jash was born in 1970?,Which American stand-up comedian actress producer and writer is born first Mickey Meyer or Sarah Silverman
Were both documentaries Loot and Air Force Incorporated released in the same year?,Are Loot and Air Force Incorporated both documentary films?
The Six Arms Saga was written by the former editor-in-chief of what company?,The Six Arms Saga is a story arc from the popular Marvel Comic Spider-
In the 2004 United States senate election re-election was won by what American plitician who was first elected in 1998 defeating what three-term Republican incumbent?,The 2004 United States Senate election in New York took place on November 2 2004 along with elections to
Gemma Rovira Ortega translated into Spanish the 2007 and 2008 best selling book in Spain as well as which series by Patrick Rothfuss?,What series was translated by Gemma Rovira Ortega into Spanish?
What Deepdale area football club did Andy Pilling play for?,What professional association football club located in the Deepdale area of Preston Lancashire played Andy Pill
Were the Commodore 16 and Prológica CP-400 from the same country?,Are the Commodore 16 and Commodore 116 both home computers?
Oklahoma State Cowboys are part of what NCAA Division?,The 2014–15 Oklahoma State Cowboys basketball team represented Oklahoma State University in the 2014–
Han Chae-young was in the 2009 drama that aired on what network?,Han Chae-young is known for her notable roles in a 2009 South Korean television
Henry Josey played college football at The Zou- more commonly known as what?,Henry Josey played college football at what field?
Which university offers more campuses in the Philippines Fairleigh Dickinson University or the Western Institute of Technology?,Which college is located in Iloilo City Philippines?
Japanese destroyer Oite participated in what conflict that ended with the surrender of the American forces to the Empire of Japan?,Which war was fought on and around the atoll formed by Wake Island by the air
Who selected the quarterback in the 1999 NFL draft two spots after All American Tim Couch?,Who drafted Kabisa Akili Maradufu Smith in the first round
What was the nationality of the author of The Sunlight on the Garden?,The Sunlight on the Garden is a 24-line poem by Louis MacNeice was
Which film has more writers Splash or Christopher Robin?,Which film is more a Splash or Christopher Robin?
Which is a British-influenced film Bedknobs and Broomsticks or The Journey of Natty Gann?,Which film was released first Bedknobs and Broomsticks or The Journey of N
Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,Are Stefan Bengt Edberg and Roger Federer both tennis players?
Riaz-Ur-Rehman Saghar wrote songs for the Pakistani singer who has performed at what US venue?,Riaz-Ur-Rehman Saghar has written songs for a
The 2016 San Jose State Spartans football team were members of a NCAA conference that officially began operations in what year?,The 2016 San Jose State Spartans football team represented San Jose State University in the 2016 NCAA
One of Fingerprint File's key ingredients is the highly jazz/funk-oriented bass guitar played by a musician born in which year ?,What year was the English musician who played the song Fingerprint File born?
What player was the first overall pick in the 2004 NFL draft and had the Manning Field named after him?,Which quarterback for the New York Giants of the National Football League NFL is the younger brother of
What television show wasbasedon an 1908 novel by Lucy Maud Montgomery?   Anne.,Amybeth McNulty stars in what Canadian television series based on the 1908
Which Canadian corporation founded in March 1994 is a major tenant of the Station Mall is Sault Ste. Marie? ,What Canadian division of Walmart founded on March 17 1994 with the purchase of the Woolco Canada chain
What African country is bordered by Libya and the Sudan and is known for the Dar Sila region?,Sila or Dar Sila is a region of which landlocked country in Central Africa?
Which member of Odd Future also had a guest appearance on the album too Cozy?,Which American singer and songwriter appeared on the album Cozy Tapes Vol. 2 Too
Which director Chris O'Dea or Lucky McKee  is a Master of Fine Arts graduate of the UCLA School of Theater Film and Television?,Which American director writer and actor largely known for the cult 2002 film May is Chris
The Oppenheimer security hearing explored the associations of the wartime head of which laboratory?,The Oppenheimer security hearing was a 1954 proceeding by the United States Atomic Energy
Which City in the Miami metropolitan area is home to the Primetime Race Group?,The Primetime Race Group is a privateer motorsport team from which city in Broward
Driven To Perform has a sponsor that includes the electronics store chain from what country?,What country is the electronics store chain that sponsored the auto show that was originally billed as Im
Which group of people in West Africa with significant populations in Ghana Ivory Coast Liberia and Sierra Leone use the Ida?,Which tribes have more people who are related to the Ida?
Where has Kerwin Swint's work appeared that draws 20.5 million unique visitors a month?,What American digital print and e-commerce media company focused on millennials is Kerwin
What city does the company that owns Bumble and bumble have its headquarters in?,Bumble and bumble Products LLC is one of 27 brands owned by an American manufacturer and
Who was the ruler ousted by the 30th Prime Minister of Cambodia after Khmer Rouge's victory over the Lon Nol government?,What was the name of the leader of Cambodia who was ousted by the Assembly in 1976?
Does Linzhou Henan have a larger population than Xingcheng?,Are Xingcheng and Linzhou both in China?
What country of origin does Robert brothers and Jacques Charles have in common?,What nationality did Les Frères Robert and Jacques Charles have in common?
