question,predicted
Were Ransom Riggs and John Berry from the same country?,Are Ransom Riggs and John Berry both film directors?
The winning jockey of the 1997 Cheltenham Gold Cup held a record for winner of what award 20 consecutive times?,The 1997 Cheltenham Gold Cup was a horse race which took place at Chelten
Which publisher released the prequel to the 2012 novel Boneland in 1960?,Boneland is a 2012 novel by Alan Garner a sequel to a children's fantasy novel
What is the nationality of the dancer who partnered Tom Chambers in the sixth season of Strictly Come Dancing ?,Tom Chambers is an English actor known for his role as Sam Strachan in the
Which English Egyptologist is known mainly for his works in the Egyptian Museum that is named after the capital of Egypt?,Who was born first Reginald Engelbach or Cairo?
Do James Schuyler and A. E. Housman have the same nationality?,Are James Schuyler and Alfred Housman both poets?
Who is younger Terry Glaze or Hayley Williams?,Who was born first Hayley Williams or Terrence Lee Glaze?
Are Dorothy Parker and Maxine Kumin the same nationality?,Are Dorothy Parker and Maxine Kumin both poets?
For which Thomas Rickman film did Sissy Spacek win an Academy Award for Best Actress?,Tom Rickman is an American film director and screenwriter known for such films as which
The Runge-Kutta methods were developed by M.W. Kutta and a German mathematician physicist and Spectroscopist that was born in what year?,In numerical analysis the Runge–Kutta methods are a family of implicit and
ElvenQuest is a comic fantasy broadcast that stars what English actress who is the wife of Lord Frederick Windsor and who is formally referred to as what?,ElvenQuest is a comic fantasy broadcast on BBC Radio 4 starring an English actress who
When was the person who did the music for Manru born?,When was the composer of Manru born?
Oxley Highway ends at a coastal town that had how many inhabitants in June 2016 ?,The Oxley Highway ends at a town with a population of what in June 2016?
Which  baseball team who represents Texas Tech University in NCAA Division I college baseball is  The Law its home stadium,Dan Law Field at Rip Griffin Park is the home stadium of which college baseball team?
Which occurred first the first publication of The Ladder or Heat?,Which magazine was published first The Ladder or Heat?
Who designed the building that the 58th Technology & Engineering Emmy Awards were held in?,The 58th Technology & Engineering Emmy Awards was held on January 8 2007 the National Television
What did Eric Radomski produce that premiered on Disney XD on May 26 2013?,Eric Radomski is a producer most closely linked with Warner Bros. Animation he has
Are Portland International Airport and Gerald R. Ford International Airport both located in Oregon?,Are Portland International Airport and Gerald R. Ford International Airport located in the same state?
The composer for the music in the film A Clockwork Orange was born in which state?,The soundtrack to Stanley Kubrick's A Clockwork Orange comprises classical music and electronic synthetic music composed
The film Navakoti Narayana was based on the life of Purandara Dasa who was born in what year?,Navakoti Narayana Kannada is based on the life of a composer
How many times has the author of Writing with Intent been shortlisted for the Booker Prize ? ,Writing with Intent Essays Reviews Personal Prose is a collection of essays by a Canadian
In which county is the university at which Roger Groot was the Class of 1975 Alumni Professor of Law located?,Roger Douglas Groot was the Class of 1975 Alumni Professor of Law at a private
When did Peter Capaldi play the role of Mr. Curry in Paddington 2?,Peter Dougan Capaldi is set to reprise the role of Mr. Curry in
What waltz was composed by The Waltz King in 1844?,What waltz was composed by the Austrian composer of light music and operett
New Jersey politicians Linda Stender and Leonard Lance were born within a year of each other beginning in which year?,Linda Stender lost by a wider margin to an American Democratic Party politician born in
Aerodynamik is a Kraftwerk song on an album recorded for what anniversity of the Tour de France bicycle race?,Aerodynamik is a song by the German electronic music band Kraftwerk it
Who was born first Lecrae Devaughn Moore or Gawvi?,Gabriel Alberto Azucena is an American Christian hip hop artist and music producer for
What do Woodstock and American Dream have in common?,Woodstock and American Dream are both what?
The former Associate Director of the Northeast Intelligence Network has wrote for a publication which typically falls where on the political spectrum?,Laura Mansfield is the pseudonym for an American author specializing in counter-terrorism the Middle
Are the movies Monsters Inc. and Mary Poppins both by the same company?,Are Monsters Inc. and Mary Poppins both animated films?
What actor replaced the Welch actor born in 1978 who played Robin Hood in the first season of Once upon a Time?,Who played the role of Robin of Locksley in the second season of Once Upon
I Love Melvin is a musical and dancing comedy film starring an American dancer singer and actor who co=starred with a talking mule named what? ,I Love Melvin is a 1953 American Technicolor MGM musical and dancing comedy film directed
June Martino served as bookkeeper for the man who revolutionized what company?,June Martino was an American businesswoman who became Ray Kroc's bookkeeper in
From which phrase the name of the place where Hazina Towers is under construction?,Hazina Towers is a building under construction in a city whose name comes from what
The American Astronomical Society presents an award named after what New Zealand astronomer?,The Beatrice M. Tinsley Prize is named in honor of which British-
Alexander Borodin wrote what piece of music named after the Kiphchaks and Cumans?,Stranger in Paradise is a popular song from the musical Kismet 1953 and is
Insomniac Events is part of a partnership with a club founded by an investor of what heritage?,What is the nationality of the founder of Insomniac Events?
From which alphabet was this alphabet derived that the name of the club Ilysiakos B.C. has the starting letter of?,Ilysiakos B.C. is a Greek professional basketball team that is
How was Tiger Pataudi related to Iftikhar Ali Khan Pataudi?,Iftikhar Ali Khan was the 8th Nawab of Pataudi and
Where is the university located in which the current editor-in-chief of Review of Policy Reseach is from?,Review of Policy Research is a bimonthly peer-reviewed academic journal published by
Siegfriedstellung in the First World War was a defensive position of what country's army?,The original Siegfried Line was a First World War line of defensive forts and tank
The actor known for his role as Freddie  in The Deep Blue Sea won the Laurence Olivier Award for his role in which play?,The Deep Blue Sea is a 1955 British drama film directed by Anatole Litvak
Who is older Carrie Akre or Shifty Shellshock?,Who was born first Carrie Akre or Seth Binzer?
Does the drink Quick Fuck have more layers than the drink Ti' Punch?,Are Ti' Punch and Quick Fuck both mixed drinks?
Who has more scope of profession Brian G. Hutton or Xawery Żuławski?,Who was born first Xawery Żuławski or Brian Hutton
Are Kenji Mizoguchi and David Wall from the same country?,Are Kenji Mizoguchi and David Wall both film directors?
How many rooms does the Tropicana Hotel have where the 7th annual Adult Video News awards ceremony were held in 1980?,The 7th AVN Awards ceremony organized by Adult Video News took place on January 8
What was the nationality of Bernhard Heiden's teacher?,Bernhard Heiden was influenced by a composer of what nationality?
What horror movie set in 1972 Vietnam was filmed in part in Bokor Hill Station?,Bokor Hill Station in Khmer was used as the location for the final showdown
What objects were carried into battle by these naval ships for qhich the QF 6-pounder Hotchkiss were introduced to defend against?,The Ordnance QF Hotchkiss 6 pounder gun Mk I and Mk II
Which band released more albums Forest for the Trees or Jon Spencer Blues Explosion?,Which band was formed first Forest for the Trees or The Jon Spencer Blues Explosion?
What character did Selina Giles play in the 2005 dystopian political thriller named V for Vendetta?,Selina Giles is an English actress and writer she is best known for playing Valerie St
What show was Elena Shaddow in that was written by a relative of Richard Rodgers?,Elena Shaddow is an American singer and actress she has performed twice at the
Which contributor to Fear 13 Stories of Suspense and Horror was born on March 15 1953 ?,Fear 13 Stories of Suspense and Horror is a 2010 horror anthology edited by R.
Which Croatian professional basketball player (a shooting guard) did New Jersey Nets acquire during their 1990–91 season?,Which Croatian professional basketball player was acquired in the 1990–91 NBA season?
Eric Stark Maskin was a  teacher for which university located in New Jersey?,Eric Stark Maskin was the Albert O. Hirschman Professor of Social Science at
What is the electric racing series British race car driver Alex Lynn drives for and is owned by Virgin Group?,What British motor racing team under ownership of Virgin Group competes in the electric racing series
Whose brother was a king of the East-Saxons?,Who was born first Sæward or Sexred?
Peter Shand Kydd was related to which early member of the Clermont Club?,Peter Shand Kydd was half-brother to which British peer suspected of murder?
How many rooms are in the hotel that is home to the Cirque du Soleil show Mystere?, Mystère is a Cirque du Soleil show in permanent residence at a hotel and
Por Baazar contains a cameo by an Indian film director screenwriter producer actor playback singer and television host who was born to Javed Akhtar and who?,Por Bazaar is a 2014 Marathi language thriller film which is produced by video
When was the multinational group headquartered in the Netherlands adjacent to the Junction 27 Retail Park near Birstall Batley West Yorkshite England founded?,Birstall Shopping Park is a shopping park located in Birstall Batley West
William Novac co-wrote the memoir of what American retired professional basketball player who is current president of basketball operations for the Los Angeles Lakers?,William Novak is an author who has co-written or ghostwritten numerous celebrity memoir
It Girl is musically classified in the middle of what terminology describing the speed or pace of a given piece?,The song It Girl is a song by American recording artist Jason Derulo it is a
Barry Murphy earned 1 cap under a footballer who was part of England's winning World Cup team in what year?,Barry Murphy was an Irish soccer player during the 1980s he earned 1 cap under
What is the genus and species of the bear in which the Florida black bear is a subspecies of?,Which bear has historically ranged throughout most of Florida and southern portions of Alabama Georgia and Mississippi
Australian Associated Press was established by a journalist born in which year ?,Australian Associated Press was established in 1935 by a journalist born in what year?
Who was the electoral division that James Tully  represented in 1928 named after?,James Thomas Tully was an Australian politician he was elected to the Australian House of Representatives
The transnational lottery Les Scadding won in 2009 held it's first draw on what date?,Les Scadding is an English former mechanic who acquired media attention as the winner of £
In what English district is the town Digby Victoria may be named after?,Digby is a town in the Western District of Victoria Australia the town is believed to
Deckers Creek begins west of an unincorporated area in what West Virginia county?,Deckers Creek begins west of an unincorporated community in what county?
Who coached the Indians and was the first Native American to win a gold metal his home country?,Beamus Pierce aka Eagle Feather was a professional football player who played in the National Football
The M104 155mm Projectile was specifically designed to carry about 11.7 pounds of what prototypical substance?,The M104 155mm Projectile was specifically designed to carry about 11.7 pounds
What is the nickname of the regional dialect from the city from which the English Footballer Tomi Ameobi was born in?,What is the regional nickname of the city where Oluwatomiwo Tomi Ame
Which nationality is the international footballer born 20 March 1984 who made his breakthrough La Liga debut in the 2002–03 Atlético Madrid season scoring 13 league goals as a teenager?,Atlético de Madrid returned to La Liga following a two-year absence having a
How many members exist in the conference represented by the Michigan State Spartans in the 1993 Liberty Bowl?,The 1993 Liberty Bowl was a college football bowl game played at Liberty Bowl Memorial Stadium in
The unofficial national anthem of Australia is the basis for the nickname of what soccer team?,What is the official nickname of the Australian women's national soccer team?
What are the two categories of the non-electric version of the neighbourhood electric vehicle?,A Neighborhood Electric Vehicle (NEV) is a U.S. denomination for battery
What was the slogan  that came about from the idea of Lebensraum which had its most extreme form supported by the Nazi Party until the end of World War II?,What slogan is associated with policies and practices of settler colonialism which proliferated in Germany
Are Chumbawamba and Spin Doctors from the same country?,Are Chumbawamba and Spin Doctors both rock bands?
What is the birthplace of the musician responsible for creating The Motion Makes Me Last?,The Motion Makes Me Last is an EP from an ambient musician born in what state?
Where was David Angell headed when he died aboard the American Airlines Flight 11?,David Angell and his wife Lynn both died heading home from their vacation in Cape Cod
What position does Kyle York hold at the internet performance management company Dyn?,Kyle York is an executive at an Internet performance management company currently serving as what position?
Which member of the boy group Shinee released their first studio album She is?,She Is Hangul is the first studio album by which South Korean singer-songwriter
Which conflict was this person whose assassination led to Mark Fulton taking over command the Loyalist Volunteer Force involved in?,Mark Swinger Fulton was the leader of the Loyalist Volunteer Force LVF having taken
Before the 2004-2005 Minnesota Timberwovles season what had Sam Cassell had been honored with what titles?,The 2004–05 NBA season was the 16th season for the Minnesota Timberwolves in the
What conference does Ralphie the Buffalo's football team play in?,Ralphie the Buffalo is the live mascot of a team that participates as a member
What 2-year worldwide tour had a round stage and a band that performed a song never before performed live?,Electrical Storm is a song by Irish rock band U2 it was released as a
My Sentimental Friend was performed by which English beat rock band?,My Sentimental Friend is a song written by Geoff Stephens and John Carter and performed by
How many episodes were in the 23rd season of a Fox network show which in it's twenty-second season aired it's twenty-first episode which was written by John Frink and directed by Bob Anderson.,How many episodes did the twenty-first episode of The Simpsons air on the Fox network
The 2000–01 A.S. Roma season had several important signings one of which was a player that Javier Zanetti referred to him as being what kind of player?,In 2001 Associazione Sportiva Roma took its third league title after 1942 and
What is the middle name of the actress who played Lucy Baker in the TV series Lassie ?,Lucy Baker was portrayed by which American former child actress and animal rights activist?
What university employed the psychologist that inspired David McClelland's thinking on power??,Need for power nPow is a term that was popularized by renowned psychologist David
Which player selected out of the University of Florida with the third pick by the Hawks was born in June 3 1986?,What Dominican professional basketball player was drafted with the third overall pick in the 2007 NBA draft
What are both Eleutherococcus and Amaryllis?,Eleutherococcus and Amaryllis are both what?
What is the familiar name for the first operation in the Battle of Normandy also codenamed Operation Overlord?,Thomas Dry Howie was an American army officer killed during the Battle of Normandy during World
Who died first Chester Erskine or Sam Taylor?,Who was born first Chester Erskine or Sam Taylor?
After whom was the area where  The Phillips Collection is located named ?,The Phillips Collection is an art museum founded by Duncan Phillips and Marjorie Acker
Where was the set for the winner of the WD Weatherford Award in 1998?  ,What unincorporated community coal town in McDowell County West Virginia United States is the
Which magazine has more issues per month Club or Pro Football Weekly ,Which magazine was founded first Club or Pro Football Weekly?
A Swingin' Safari was a song written originally by German songwriter Bert Kaempfert but made popular by who?,A Swingin' Safari is an instrumental composed by Bert Kaempfert using his
Which acter/director is known for depicting the Russian working class life and directed a film that won an Academy Award in 1981?,Who directed the film that won the Academy Award for Best Foreign Language Film in 1981?
Peter and the Wolf was originally released as a segment of an animated anthology released to theaters on which day ?,Peter and the Wolf was originally released theatrically as a segment in Make Mine Music
Were Maurice Tourneur and Greg Mottola both American film directors?,Maurice Tourneur and Greg Mottola have which mutual occupation?
Who is younger Dan Bejar and Makoto Koshinaka?,Who was born first Daniel Bejar or Makoto Koshinaka?
Zamalek Sporting Club Centennial was a  friendly match against professional football club that plays in what?,Zamalek Sporting Club Centennial included a friendly match against a Spanish professional football
The eastern coast of Ivan Zammit's birth city is located along what body of water? ,Ivan Zammit is a former professional footballer currently the head coach at Maltese First
Which son of Rick Barry was born first Brent Robert Barry or Drew William Barry?,Who is older Drew Barry or Brent Barry?
Have Marc Rosset and Max Mirnyi both been professional tennis players?,Are Marc Rosset and Max Mirnyi both professional tennis players?
What year was the inventor of Rejuvelac born?,Rejuvelac is kind of grain water invented and promoted by a Lithuanian–
Which amusement park at Coney Island Brooklyn New York City  without being the grandest was the island's longest lasting?,Which park was built first Dreamland or Steeplechase Park?
What is another movie the director of Marvel Cinematic Universe's fifteenth film is known for?,Henry Braham is a British cinematographer best known for his work on which 2017
The brother of Ferdinand Alfred Friedrich Jodl served as what position in World War II?, Ferdinand Alfred Friedrich Jodl was the brother of a German general who served as what
Which film stars more animals The Jungle Book or The Lone Ranger?,Which film was released first The Jungle Book or The Lone Ranger?
Where did the host of the 2014 edition of the MTV Africa Music Awards begin their career?,The 2014 edition of the MTV Africa Music Awards took place on 7 June 2014 at the
Nevada's second busiest commercial airport was named after which career United States Army officer?,Reno–Tahoe International Airport is named after which career United States Army officer
Taylor Momsen and Craig Mabbitt from Escape the Fate have what in common?,What do Escape the Fate and Taylor Michel Momsen have in common?
Widewuto a legendary king of the pagan Prussians was believed to have existed before which army launched crusade against the Prussian peoples?,Widewuto also Viduutus Vidvutus Witowudi W
What former Los Angeles Lakers majority owner is the father of Jeanie Marie Buss?,Jeanie Marie Buss is controlling owner and president of the Los Angeles Lakers of the
Which genus's family comes first alphabetically Crepis or Isatis?,Which genus has more species Crepis or Isatis?
What year was the recipient of the 2016 Best Footballer in Asia born?,The 2016 Best Footballer in Asia given to the best football player in Asia as judged
August R. Lindt served as chairman of a UN program from 1956 to 1960 that won how many noble prizes ?,August R. Lindt served as Chairman of UNICEF from 1953 to 1954 and
What MLB pitcher nicknamed Gander was written about in the Stratton Story>?,Douglas Morrow earned an Academy Award for his script for 1949's The Stratton Story
What was the company that was co-owned by the person who Abbe error was named after?,Abbe error named after Ernst Abbe was a German physicist optical scientist entrepreneur and social
What railroad in which Challengers were most common was completed in 1915?,Which railroad was most common in Whyte notation?
What stadium does the team who has Kent Baer as the defensive coordinator play its home games?,Kent Lex Baer is the defensive coordinator for a college football team that plays their home
Were both Alvin Lee and Chad Gray lead vocalists for bands?,Are Alvin Lee and Chad Gray both singers?
Which U.S. State contains tropical wetlands and Diamondback Airboats?,Diamondback Airboats is an airboat manufacturer in Cocoa Florida their airboats are
Who was the narrator of the 26-episode series which featured the British national museum organization with branches at five locations in England?,Who was the narrator of the 26-episode documentary series from 1964 on the First World
What is the birth date of the person Richard Callaghan coached to Olympic World and national titles?,When was the American figure skating coach who coached Nicole Bobek to her national title born
What is the strongest focus of the Adelaide Fim Festical put on by CEO Amanda Duthie?,Amanda Duthie is the CEO/Creative Director of an international film festival
Which band included more previously-known figures when it was formed !!! or Puddle of Mudd?,Which band was formed first!!! or Puddle of Mudd?
Who is the writer for an American teen sitcom created by Kim Bass for Nickelodeon?,Who wrote the script for the 2005 comedy film King's Ransom?
What Argentinian retired defensive midfielder and current manager of C.D. Guadalajara was traded to Parma alongside Sérgio Conçeicão at the end of the 1999–2000 season? ,Parma Associazione Calcio did not manage to compete for a much
What actor starred in Word of Honor and Miami Vice? ,Word of Honor stars which Golden Globe–winning actor who played James Sonny Crockett
jean Sagbo considered Russia's Obama is considered to belong to what ethnic group based on his having African heritage or dark skin?,Jean Gregoire Sagbo is the first Russian of African descent or Afro-
O'Halloran Hill in South Australia has a suburb of what town with a population of over 12000 people?,O'Halloran Hill is a suburb in the south of Adelaide South Australia situated on
Who has lived longer in the USA Ulli Lommel or Benjamin Stoloff?,Who was born first Ulli Lommel or Ben Stoloff?
Fash Mosque is 4.5 km away from which mosque originally built by Muhammad?,Fash Mosque is 4.5 km from which mosque established and originally built by the
When was the federal US law made that was responsible for shutting down Braniff Airways?,Braniff Airways Inc. ceased operations in May 1982 because high fuel prices and the
What was the name of the person that was interviewed and later written about by John G. Neihardt?,Hilda Neihardt accompanied her father to meetings with which Oglala Lak
Shaqtin' a Fool has included which television personality who worked for 8 yearst at ESPN?,Shaqin' a Fool is a weekly segment from the television show Inside the NBA
Which was published first Polarity or The Farming Game?,Which board game has educational value Polarity or The Farming Game?
Which team was a Dutch former professional footballer sacked from in 2009 after the team underperformed in a string of games for the qualification for the Champions League? ,Jürgen Klinsmann announced that Mark van Bommel would succeed Kahn as captain
The Julian P. Kanter Political Commercial Archive has been designated an official project by an initiative to preserve and protect what?,The Julian P. Kanter Political Commercial Archive has been designated an official project by a
Neil B. Shulman was the associate producer of what 1991 American romantic comedy film directed by Michael Caton-Jones?,Neil Barnett Shulman is an American doctor and medical writer who is Associate Professor in
Which company has more divisions within it WPX Energy or Hewlett Packard Enterprise?,WPX Energy Inc. Williams Production and Exploration LLCis a petroleum and natural gas exploration
which is larger Hunchun or Shijiazhuang?,Which city has more districts Shijiazhuang or Hunchun?
What is the name of the umcoming horror film adaptation starring Melanie Griffiths daughter?,Which upcoming horror film stars the daughter of Melanie Griffith and Don Johnson?
Where was the music festival Billy McFarland was charged with wire fraud for supposed to take place?,William Z. McFarland was charged with wire fraud in Manhattan federal court related to
Which artist was Italian Sergio Leone or Jon Paul Puno?,Who was born first Sergio Leone or Jon Puno?
What type of art does The Consul and Arlecchino have in common?,What does The Consul and Arlecchino have in common?
The player who defeated Johnny Majors for the Heisman Trophy in 1956 was born in what year?,John Terrill Majors finished second to a running back born in what year?
Which actor that has performed as Inspector Javert in a Les Misérables production Has won the Laurence Olivier Award for Best Actor in a musical three times?,Which Australian actor and singer won the Laurence Olivier Award for Best Actor in a Musical
What year did Lindsey Broad star in the movie with Russell Brand and Jonah Hill?,Lindsey Broad is an American television stage and film actress she is best known for her
Archie Norman will succeed Robert Swannell as chairman of what British multinational retailer that is headquartered in the city of Westminster London?,Archibald John Norman will succeed Robert Swannell as chairman of which major British
Where is the company which designed the Glomar Challenger based?,Glomar Challenger was designed by a company based in what city?
Charles Hurt is currently the opinion editor of The Washington Times Fox News contributor Breitbart News contributor and editor of which politically conservative American news aggregation website?,Charles Hurt is an American journalist and political commentator he is currently the opinion editor of The
What American politician from Tennessee born December 13 1943 is related to former United States Congressman Harold Ford Jr. as well as former Congressman Harold Ford Sr.,Who was born first Emmitt H. Ford or Harold Ford Jr.?
When was the band who composited Discipline formed?,In what year was the band that composed Discipline formed?
What group of people are described as semi-nomadic and speak the Semitic language ? ,Gararish is a designated tribal area within the Northern wilayat state of Sudan
Glenn Quagmire is voiced by the creator of what 2012 film?,Glenn Quagmire is a character from the American animated television series Family Guy the
Are both The Day the Universe Changed and Lennon or McCartney American documentary short films?,Are The Day the Universe and Lennon or McCartney both documentaries?
Which European based oil giant bought the commodities trading arm of J.P. Morgan in 2014?,Claude Etoka is the congolese nominee of the son of the Cong
What schools of thought are drawn from in the academic discipline of Hafiz Rashid Khan?,Hafiz Rashid Khan wrote more than twenty titles including poetry and criticism drawing from
What Kenya-based company owns the Tusker beer brand?,Tusker is a beer brand owned by which Kenya-based holding company that manufactures
Are 13 Engines and Oingo Boingo both new wave bands?,Are 13 Engines and Oingo Boingo both rock bands?
When was Erik Watts' father born?,When was the father of Erik Watts born?
What aspect of the board game Diplomacy is not found in the board game Uncle Wiggily?,Uncle Wiggily Game is a track board game based on a character in a
What muffler repair shop owner inspired Andrey Zvyagintsev's film Leviathan?,Leviathan is a 2014 Russian drama film directed by Andrey Zvyagint
When did the HBO series that Alice Wetterlund star in premier?,Alice Wetterlund played the role of Carla Walton on an HBO sitcom that premiered
She's a Woman is a song on the B-side of a single whose A-side has one of the first uses of what in popular music?,She's a Woman was released as the B-side to a song that has what
Are both Microcachrys and Protea endemic to the same continent ?,Are Microcachrys and Protea both South African flowering plants?
What Metropolitan City was Massimo Giordano born in?,Massimo Giordano was born in a city and comune in what Metropolitan City
What country of origin does Stan Williams and Adelaide Oval have in common?,Stanley J. Dick Williams was the curator of a stadium in Adelaide South Australia that
Cagliostro-Walzer op.370 was composed by a man born in what year?,In what year was the composer of Cagliostro-Walzer born?
In which album was American rapper Kendrick Lamar's first number-one single on the US Billboard Hot 100 included?,Humble became Lamar's second number-one single on the US Billboard Hot 100 after
Witkins Township is served what district that is represented by Tim Murphy?,Wilkins Township is a township in Allegheny County Pennsylvania United States it is served by
What was the book that was centered around a rule that is expressed algebraically or quantities a and b with a > b > 0?,Mario Livio is an Israeli-American astrophysicist and an author of works that
The vynil collectible Vinylmation are all shaped with the body of a cartoon character created by who ?,Vinylmation is a brand of 1.5 3 and 9 vinyl collectibles
Deckers Creek is a tributary and its beginning in the west is named after?,Deckers Creek is a 24.6 mi tributary of the Mononga
What country does Haringey Heartlands and The Mall Wood Green have in common?,Haringey Heartlands is a currently ongoing urban regeneration project in the London Borough of
What is the central institution of Cheyenne Indian tribal governance that Ehyophsta was not a member of?,Ehyophsta Cheyenne for Yellow-Haired Woman was a Chey
Which movie was released first Return to Oz or Midnight Madness?,Which film was released first Return to Oz or Midnight Madness?
The bomber who carried out a Provisional Irish Republican Army (IRA) assassination attempt against the top tier of the British government in 1984 was born in what year?,The Brighton hotel bombing was a Provisional Irish Republican Army IRA assassination attempt against the top
What famous New York burglar and freelance writer was involved in a robbery for which a book was written about?,Who was involved in the Lufthansa heist?
APB and Sleeper are both from britain?,Are APB and Sleeper both bands?
The 2015 MTV Video Music Awards pre-show premiered the music video for a love ballad with a prominent what?,What is the name of the song that premiered during the 2015 MTV Video Music Awards?
The Jodrell Bank Observatory was established in 1945 by what English physicist and radio astronomer?,Who was the first Director of Jodrell Bank Observatory?
What was the benefit of reintroducing piston power and replacing the most popular turboprop engine in history?,Orenda OE600 is a 600 hp-class liquid-cooled 8
Alex Jesaulenko former Australian rules footballer and coach won the award The Goal of the Year. In what year did he win that award?,The Goal of the Year is a competition for the best goals kicked in the VFL
Which film came first The Strongest Man in the World or Candleshoe?,Which film was released first The Strongest Man in the World or Candleshoe?
Steve Denton and Albert Costa are both tennis players which one began playing at the age if five?,Steve Denton is a former professional tennis player for the ATP Tour he is currently the
What product is being built at a 107000 acre industrial park for Tesla Motors?,The Tahoe Reno Industrial Center TRI Center is a privately owned 107000 acre industrial park
Are Eryngium and Arnebia in the same kingdom of life forms?,Are Eryngium and Arnebia both flowering plants?
Pyne & Marles is co-hosted by Richard Marles and an Australian politician who has been the Liberal member for the House of Representatives seat of Sturt since what year's election?,Pyne & Marles is an Australian television political commentary program broadcast weekly on Sky News
Kiki Preston was the alleged mother of a child born out of wedlock with a prince born in which year ?,Kiki Preston was an American socialite a member of the Happy Valley set and the
Alexandra Park in Greater Manchester England was created in response to an event that ook place during what years?,Alexandra Park is a public park in Oldham Greater Manchester England it was created in
Has Lasse Hallström gotten more Academy Award nominations than Dionciel Armstrong?,Are Dionciel Armstrong and Lars Hallström both directors?
Lafe Pence was a member of which lower chamber of the United States congress?,Lafayette Pence was a U.S. Representative from Colorado in which lower chamber
Ben Folds and Nic Offer are both considered to be which type of artists?,Ben Folds and Nic Offer have which mutual occupation?
Who led the Texian Army in the battle in whichJoseph L. Bennett served as lieutenant colonel?,Joseph L. Bennett was an early settler of Montgomery County Texas who served as lieutenant
Which movie came out first Muppet Treasure Island or Million Dollar Arm ?,Which film was released first Muppet Treasure Island or Million Dollar Arm?
The W. H. Shipman House is in what Hawaii county?,William Herbert Shipman was a wealthy businessman on the island of Hawaii a historic house associated
The facility where Robert Croft worked as a navy instructor was also known as?,Robert Croft is a free-diver who in 1967 became the first person to
In what year was the composer of Anthem born?,The 2002 FIFA World Cup Official Anthem by Vangelis is the theme song for 2002
Romans stars which Tamil and Telugu actress?,Which Indian film actress starred in the 2013 Malayalam comedy thriller Romans?
Stabat Mater was written by a composer of what nationality?,Karol Szymanowski's Stabat Mater Op. 53 was composed in
Who is the US Olympian and Christian evangelist did the 2010 non-fiction book by Laura Hillenbrand focus on?  ,What US prisoner of war survivor survived in a raft for 47 days after his bomber crash
Who directed the film based on the rock opera 515 appeared in?,Who directed the 1979 British drama film in which Pete Townshend's song 515
What prize was won in 1963by this physicist who was part of the Princeton Three?,The Princeton Three was a group of two physicists and a political economist working at the Princeton
Tao Okamoto made her debut as the lead in the 2013 film featuring the character from what Comic company's line?,Tao Okamoto made her film debut as the female lead Mariko Yashida
What is the prefix given to the end of the name to avoid confusion for the winner of the 1996 Record of the Year Grammy?,Which album was released first Seal II or Kiss from a Rose?
Are Portuguese Podengo and Russo-European Laika the same breed of dog?,Are the Portuguese Podengo and Russo-European Laika both hunting dogs?
Which field of studies did Semyon Aranovich Gershgorin and Anatoly Maltsev work in?,Semyon Aronovich Gershgorin and Anatoly Maltsev
Southern California Logistics Airport is how many miles northwest of Victorville California?,The third driverless car competition of the DARPA Grand Challenge took place on November 3
Orchard Gateway connects what shopping mall in singapore with 313 @ Somerset?,Which shopping mall is located along the main shopping belt at Orchard Road Orchard Gateway
Which European Space Agency astronaut flew more Space Shuttle missions Hans Schlegel of Germany or first Belgian in space Dirk Frimout?,Who was born first Hans Schlegel or Dirk Frimout?
Who directed the 1971 film in which Pat Ashton starred in?,Who directed the 1971 British comedy film in which Pat Ashton appeared?
Where was the comedian from And There's More born? ,And There's More is a comedy sketch show starring an Irish comedian who currently lives with
The Swallow Bluff Island Mounds is a Mississippian culture archaeological site that is located in this river which was once known by what name?,The Swallow Bluff Island Mounds is a Mississippian culture archaeological site located
Which director was also a film editor Burton L. King or Maheen Zia?,Who was born first Burton King or Maheen Zia?
Phil Edwards is an American surfer from California whose photo appeared in the cover of what magazine which has over 3 million subscribers and is read by 23 million people each week?,Philip Phil Edwards was the subject of a cover story and his photo appeared on which
In what year was the son of Max Weinreich born?,Max Weinreich was the father of the linguist born in what year?
What lake in Australia is named after a Scottish Knight?,What freshwater lake located in Edenhope in the Western District of Victoria Australia is named
Who has written more #1 songs Chris DeStefano or Brett Eldredge?,Who has had more #1 songs with the cousin of Terry Eldredge of The
Moss Side railway station is on Blackpool South railway station which is how far from Waterloo Road tram stop?,Moss Side railway station is located about how far from Waterloo Road tram stop on the
Arena Bowl XII included what team coached by current head coach of the Washington Redskins?,Which team was under the command of the current head coach of the Washington Redskins?
Who played Amelia Vanek in the film adaptation of Monster?,Who is best known for her role as Amelia Vanek in the 2014 Australian psychological horror
Who was a student of Rolls Gracie and ran the Gracie Humaitá school in Rio de Janeiro?,Which Brazilian martial artist died in a hang-gliding accident Rolls Gracie or Roy
On which river is the shipyard established by Andrew Sprowle ?,Andrew Sprowle was a merchant British naval agent and landowner in Portsmouth Virginia best
The southern terminus of State Route 102 is located in a town on the southwestern side of an island know to locals as what?,State Route 102 is located at an intersection with a town known to locals as what?
Are Bangkok Girl and Home both horror movies?,Are Bangkok Girl and Home both documentaries?
Palm Springs lies in Palm Beach County the third most populated county in its state. Which major U.S. city is it near?,Palm Springs is a village in a county that makes up what metropolitan area?
